Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
32,17,10,31.24773473,150,Yes,63.59658329,372.2102036,Poor,Bad,Low_spent_Small_value_payments,16,43241.49,10,7,30,6,3580.4575,8.47,2174.16,162.2389631
32,17,10,32.18200633,151,Yes,134.1245993,351.6821877,Poor,Bad,Low_spent_Small_value_payments,16,43241.49,10,7,30,6,3580.4575,8.47,2174.16,162.2389631
36,14,10,27.93484479,152,Yes,50.8316252,394.9751617,Standard,Bad,Low_spent_Small_value_payments,16,43241.49,10,7,30,6,3580.4575,8.47,2174.16,162.2389631
36,17,10,30.59762389,153,Yes,94.6003948,351.2063921,Standard,Bad,Low_spent_Small_value_payments,16,43241.49,10,7,30,6,3580.4575,8.47,2174.16,162.2389631
8,10,0,31.06392082,383,Yes,115.1517373,451.5714293,Standard,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
8,10,0,38.62751709,384,Yes,24.07190317,492.6512635,Standard,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
8,10,0,23.33248162,385,Yes,135.8018888,410.9212778,Standard,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
8,10,0,40.79135176,386,Yes,216.3654359,330.3577308,Standard,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
8,10,0,25.34390218,387,Yes,338.0036515,228.7195152,Standard,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
8,10,0,39.49437697,388,Yes,118.6743753,448.0487914,Standard,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
11,10,0,33.75123504,389,Yes,129.3468292,407.3763374,Good,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
8,10,0,30.45487937,390,Yes,77.87534432,448.8478223,Good,Standard,Low_spent_Small_value_payments,19,34106.78,8,5,17,0,2767.231667,10.06,996.54,0
9,5,0,24.49869173,319,No,215.2174879,715.0400896,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
9,7,0,30.7290606,320,No,511.2114299,459.0461476,Standard,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
9,5,0,33.01978996,321,No,126.2690074,803.9885701,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
9,5,0,33.1858694,321,No,249.3614828,404.8901992,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
9,6,0,32.67772557,323,NM,112.014526,818.2430515,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
9,5,0,28.43760665,324,No,264.7400106,665.517567,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
9,5,0,25.15446984,325,No,717.8975299,232.3600477,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
7,5,0,39.45112324,325,No,249.3614828,680.8960947,Good,Good,High_spent_Large_value_payments,25,129067.59,1,3,1,4,10795.6325,4.54,137.15,389.3056725
11,20,0,31.55554039,207,No,97.55551351,293.3867642,Standard,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
10,20,0,23.06986827,207,No,74.73034911,333.598142,Standard,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
11,20,0,25.89483416,208,No,120.9712196,269.9710581,Standard,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
10,18,0,28.63344077,209,NM,51.9051847,349.037093,Poor,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
10,20,0,25.68102673,210,No,74.73034911,243.5030775,Poor,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
7,20,0,36.06466979,211,No,51.24574815,349.6965296,Standard,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
10,21,2,25.35934049,212,No,50.59241299,310.3498647,Standard,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
5,20,2,35.03187222,213,No,99.29445779,301.6478199,Standard,Standard,Low_spent_Small_value_payments,34,17001.34,6,5,5,1,1214.778333,5.62,1093.87,10.53555561
41,19,11,30.98237348,155,Yes,130.2512251,268.1086391,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
39,20,11,30.86937294,156,NM,167.656053,240.7038111,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
47,21,11,27.97975079,157,NM,167.656053,289.8878581,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
47,20,11,30.73768432,158,Yes,316.1728449,102.1870192,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
44,19,11,27.73718317,158,Yes,312.0946329,106.2652312,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
46,20,11,35.53327204,160,Yes,116.463927,281.8959372,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
42,19,11,37.25127282,161,Yes,446.4100914,268.1086391,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
46,19,14,29.38080624,162,Yes,115.7644921,282.5953721,Poor,Bad,High_spent_Medium_value_payments,21,44719.17,6,6,29,7,3969.5975,23.21,3818.57,248.5998859
0,15,0,26.99358623,357,No,42.29858803,321.8656114,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
5,15,0,36.33219149,357,No,54.89407316,329.2701263,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
2,15,0,26.31431009,359,No,98.42059162,295.7436078,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
6,15,0,34.9030915,360,NM,28.51604362,325.6481558,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
5,16,0,32.53512768,360,No,157.5524722,236.6117273,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
7,16,0,33.68265491,362,No,119.1483872,265.0158122,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
5,17,0,25.16516575,363,No,89.98634737,294.1778521,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
5,15,0,29.99815125,364,No,31.71381628,342.4503832,Standard,Standard,Low_spent_Medium_value_payments,47,17787.34,8,4,16,2,1242.278333,5.65,730.9,20.06363388
4,9,2,32.6855216,307,No,173.1808384,857.8262026,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
4,9,2,40.54255171,308,No,326.4827489,742.2910654,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
4,7,2,33.9918544,309,No,173.1808384,855.592976,Standard,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
4,9,2,23.17084458,310,No,1043.873612,34.90020276,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
4,9,2,38.76615976,311,No,165.4483707,863.3254437,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
4,6,2,28.65012699,312,No,124.2894824,904.4843319,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
2,9,2,32.9988309,313,No,1038.70094,40.07287397,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
4,12,2,41.83706533,314,No,67.10576785,961.6680465,Good,Good,High_spent_Large_value_payments,42,103353.06,3,3,6,1,8527.755,3.11,1374.56,64.00168567
16,21,4,31.19439865,394,No,68.51358027,366.3375746,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
13,17,4,33.89457499,395,No,58.53848336,376.3126715,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
21,20,7,32.86658163,396,No,136.9906689,317.860486,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
17,20,7,29.50861953,397,No,81.08806113,364.7327151,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
16,20,7,34.13944939,398,NM,153.4035982,291.4475567,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
20,20,7,37.17152644,399,No,56.97757259,367.8735823,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
16,20,7,38.0802416,400,No,81.08806113,373.7630937,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
16,21,7,38.93241252,400,No,343.8465066,131.0046483,Standard,Standard,High_spent_Medium_value_payments,38,31021.24,7,7,11,4,2756.103333,11.21,852.81,90.75917846
9,16,3,36.59328467,314,NM,834.1444379,406.6624054,Standard,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
12,16,3,46.19423785,315,Yes,129.5214491,1081.285394,Standard,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
9,14,3,24.85673514,316,Yes,663.6269365,550.8319048,Standard,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
9,17,3,31.93375623,317,Yes,663.6269365,1103.544143,Good,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
9,16,3,41.61797405,318,Yes,148.8875069,1061.919336,Good,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
9,16,5,36.16238357,319,Yes,663.6269365,577.1799068,Good,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
9,16,5,38.75069359,320,Yes,780.4179941,470.3888491,Good,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
9,15,5,39.14219982,321,Yes,663.6269365,667.8676,Good,Standard,Low_spent_Medium_value_payments,36,134978.24,8,5,15,2,10541.52075,9.89,668.14,662.7777405
17,18,4,24.79435667,213,Yes,404.2182245,132.0617849,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,18,4,26.01921032,214,Yes,169.8630826,356.4169267,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,18,4,29.72470803,215,Yes,410.2436031,126.0364062,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,18,4,41.20335336,216,Yes,33.79278212,462.4872272,Good,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,20,4,32.66871615,217,Yes,42.10063083,444.1793785,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,18,4,26.02052332,218,Yes,121.0441224,375.2358869,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,18,4,38.14533078,219,Yes,42.29423786,453.9857715,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
17,20,4,28.62288043,220,Yes,274.4562487,251.8237606,Standard,Standard,High_spent_Medium_value_payments,28,39800.12,7,5,12,3,3047.676667,18.53,660.69,58.48765734
60,16,6,39.02987341,90,Yes,110.7777796,251.455394,Standard,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
60,16,6,30.47438664,90,Yes,82.88833259,279.344841,Standard,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
64,14,6,23.94861058,91,Yes,171.0862578,191.1469158,Standard,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
60,14,6,32.05285841,92,Yes,91.84978305,270.3833905,Standard,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
60,16,6,22.86545917,93,Yes,60.9873781,291.2457955,Standard,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
60,16,6,22.81838316,94,Yes,112.7638199,249.4693537,Standard,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
60,16,6,24.59711329,94,Yes,28.82234687,293.4108267,Good,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
60,14,6,37.15219502,96,NM,96.59041285,245.6427607,Good,Bad,Low_spent_Small_value_payments,17,14841.35,6,5,17,7,1437.779167,27.64,3865.15,71.54474307
26,22,9,30.11104031,134,Yes,180.1468487,431.1593616,Standard,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
26,22,9,29.32779915,135,Yes,449.1873822,192.1188281,Poor,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
26,22,9,33.89863232,136,Yes,291.4013793,339.904831,Poor,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
26,23,9,28.07920302,137,Yes,169.8398152,441.4663951,Poor,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
23,22,9,31.75671187,138,Yes,732.6818427,431.1593616,Poor,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
26,19,9,37.13217623,139,Yes,116.0659862,495.2402241,Standard,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
26,22,12,38.64822202,140,NM,274.5726741,366.7335361,Poor,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
26,22,12,24.71419199,141,Yes,274.5726741,474.0764973,Poor,Bad,High_spent_Small_value_payments,21,66105.4,6,8,31,5,5653.783333,5.52,1549.56,214.0721231
1,2,3,36.74315458,339,No,81.67810682,298.3325067,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,0,3,39.06640765,340,No,74.65272755,315.3578859,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,0,3,33.49444239,341,NM,47.60747045,322.403143,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,0,8,37.71613993,342,No,95.38656229,299.8695003,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,0,8,30.97302503,343,NM,123.4168433,286.5937702,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,0,8,41.23900243,344,No,107.9849309,282.0256825,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,0,8,26.45254706,345,NM,197.9426124,212.0680011,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
1,1,8,28.13568776,346,No,95.38656229,294.6240512,Standard,Good,Low_spent_Large_value_payments,28,15398.95,1,7,5,4,1548.245833,8.41,343.84,34.81396986
12,15,1,28.55585041,350,No,76.31458795,362.3360102,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
12,15,6,34.06157477,351,NM,314.0875747,154.5630235,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
17,15,6,29.8306522,352,No,104.1811039,324.4694943,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
12,18,6,40.44063791,353,No,231.0897388,227.5608594,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
12,17,6,24.73337424,354,No,58.00991024,380.6406879,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
9,15,6,36.39840658,355,No,17.68883577,400.9617624,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
7,13,6,37.39521794,356,No,190.2773797,268.3732185,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
11,15,6,40.01458593,357,No,138.3817694,300.2688288,Standard,Standard,High_spent_Small_value_payments,18,27070.07,7,3,11,4,2518.839167,5.68,919.76,73.23331848
5,9,2,22.38039887,227,No,88.44275347,348.4970382,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
11,15,2,37.2194631,228,NM,137.398429,329.5413627,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
4,12,2,23.13682419,229,No,95.65646111,341.2833306,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
8,12,2,25.15210984,230,No,162.6432543,304.2965373,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
8,10,3,34.18203111,231,No,88.44275347,386.8407909,Standard,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
5,10,3,31.05399429,232,No,23.00301884,393.9367728,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
6,10,3,33.15971162,233,No,14.78725004,402.1525416,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
8,10,3,33.46438826,234,No,79.04022403,387.8995676,Poor,Good,Low_spent_Small_value_payments,53,17992.775,3,5,6,0,1769.397917,8.61,565.22,0
17,18,3,32.7110284,239,No,382.2110719,1031.076261,Standard,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
10,16,3,35.04958451,240,No,568.2347294,855.0526039,Standard,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
15,16,3,33.5673417,241,NM,277.2957148,1145.991619,Standard,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
15,16,3,37.06219362,242,No,899.2623909,534.0249425,Good,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
15,18,3,31.74432925,243,No,607.9420858,815.3452475,Good,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
19,16,3,40.87876031,244,No,737.8098216,695.4775117,Good,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
15,16,3,29.58072324,245,No,495.2079375,938.0793958,Standard,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
15,16,4,39.12793594,246,No,408.0045658,1005.282768,Standard,Standard,High_spent_Small_value_payments,55,139354.48,3,3,18,0,10872.26506,4.94,519.3,760.6082757
14,11,2,34.8352811,242,No,73.87955399,361.864196,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
14,11,2,35.61828916,242,No,137.9464988,297.7972512,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
11,12,2,25.8539005,243,No,112.2594331,313.4843169,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
14,12,3,38.52380158,244,No,201.3192804,244.4244696,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
14,8,3,39.85047617,245,No,49.56528039,386.1784696,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
14,10,3,30.19674704,246,No,179.3112311,266.4325189,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
14,9,3,29.81472348,247,NM,142.7518958,302.9918542,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
14,11,3,35.59186051,248,No,187.3347604,258.4089896,Good,Good,Low_spent_Small_value_payments,22,18305.25,2,1,4,0,1557.4375,5.27,363.51,0
22,18,5,27.14233426,364,Yes,213.439601,319.4724557,Standard,Standard,Low_spent_Small_value_payments,25,27865.26,4,3,6,1,2606.105,19.05,635.59,17.69844332
27,18,5,22.01381947,364,Yes,339.1487277,193.763329,Standard,Standard,Low_spent_Small_value_payments,25,27865.26,4,3,6,1,2606.105,19.05,635.59,17.69844332
22,18,5,23.95474522,366,Yes,153.6111664,423.9864337,Standard,Standard,Low_spent_Small_value_payments,25,27865.26,4,3,6,1,2606.105,19.05,635.59,17.69844332
